Nummer;ID;sentimentScore;isMatch;text
784;8.24E+21;0,5;1;Unterwegs zum Bundestagsausschuss #Bildung und Forschung. Gleich beginnt ein Fachgespräch über die Lage der Hochschulen. #Bundestag
791;8.19E+22;0,5;1;Die CSU ist stärker als alle anderen im Parlament vertretenen Parteien zusammen. #Bayerntrend
793;9.12E+22;0,5;1;Wir kämpfen für #Erststimme für @PetraPauMaHe und @dieLinke https://t.co/7ZCYUfE53d
795;8.55E+22;0,5;0;AK Umwelt und Wirtschaft #SchwarzGrün #HLT Besuch bei @viessmann in Allenforf @wafkb  #Energiewende #Waerme #Digitalisierung @Angela_Dorn
800;8.77E+22;0,5;0;Interview mit SPD-Vizechef: Haben Sie es schon mal mit einem Lächeln versucht  Herr Stegner? https://t.co/pIjL3oZTFc
801;8.80E+22;0,5;1;Lesen!! Sehr guter Artikel von @Fab_Fed - auch wenn ich im AGH sitze  nicht BVV.  )https://t.co/GlprzYhjw2
803;8.60E+22;0,5;1;Der @schatzbln tankt Energie im Ausschuss #EuroBundMedienA. https://t.co/RlsNjcEP8b
806;8.38E+22;0,5;1;@markuskurthmdb @PascalBeucker Und noch mehr steht in unserem guten Gerechtigkeitsbeschluss vom November. Lesenswert https://t.co/t7GYsfaS9R
807;9.00E+22;0,5;1;Der Trick mit den Erfolgsmeldungen: https://t.co/TUAgP87Emq
811;8.37E+22;0,5;1;Gibt es eigentlich auch Journalistenpreise für ziemlich beste Fragen ? #großartig @annmeiritz https://t.co/GhKTR2dKGS
836;9.10E+22;0,5;1;Bundesarbeitsgericht entscheidet - Mindestlohn gilt auch für Nachtschichtzuschläge https://t.co/o8Ngyu2CNZ
839;8.80E+22;0,5;1;Ich wünsche allen Peters einen schönen Namenstag! Auch dem @peteraltmaier und dem @PietSmiet
847;9.10E+22;0,5;1;Du fragst dich was sich ändert wenn @Die_Gruenen regieren? Hier kann man es sehen #Darumgrün #weltverbessern #btwhttps://t.co/B6a7NU43Qq
851;9.17E+22;0,5;1;Gutes Papier! Ich denke das sehen @Die_Gruenen und die @FDP genauso <f0><U+009F><U+0098><U+009C> https://t.co/3yjI0MWae9
853;8.38E+21;0,5;1;Kein türkischer Wahlkampf auf deutschem Boden! https://t.co/lmwJ0g1VFS
855;9.16E+22;0,5;1;Theatervergnügen in der Brügger Kirche. https://t.co/jWp3gcDAc5
857;8.32E+22;0,5;1;@m_rinderspacher #Beamte sind loyal  neutral und dienen dem #Staat  nicht der CSU. UNSER Antrag schützt Ihr Ansehen
858;9.13E+22;0,5;1;Über 1.100.000 besuchte Menschen deutschlandweit. Über 33 Millionen gelaufene Meter. Danke für euren Einsatz! <f0><U+009F><U+0092><U+00AA> <f0><U+009F><U+0087><U+00A9><f0><U+009F><U+0087><U+00AA><U+FE0F> #tzt #…
877;8.32E+22;0,5;1;Wir sind so viele wie noch nie&amp werden mehr: Mitgliederrekord b @Die_Gruenen Du fehlst noch #gogreen #thinkpositive @MonaNeubaur @svenlehmann
889;9.15E+22;0,5;1;Bundespräsident #Steinmeier am #TdE2017: Die Verantwortung vor unserer Geschichte kennt keine Schlussstriche.  https://t.co/epTepL9F40
892;8.43E+22;0,5;0;Was hätte eine Mutter gemacht  wenn die Kinder ihr Skype-Interview gekapert hätten? #workingmum #BBCDad   https://t.co/WJ34OzEE69
907;8.32E+22;0,5;1;Laut Medienberichten treffen sich heute Abend die Parteimanager von #SPD  #Grünen und #Linkspartei. Die meinen es ernst mit #r2g.
913;8.24E+22;0,5;1;Sehr guter Artikel von Sarah Lincoln von @BROT_furdiewelt zum Thema #Unternehmensverantwortung https://t.co/KmGUqodfOQ
918;8.77E+22;0,5;1;@Gong963 @IngeSeibel @BerlinRundfunk Weiter geht's mit Frauenpower: @sip_media  @beeskneesnews  Ilka Meierhofer @tvaktu
922;8.98E+22;0,5;1;Interessante Diskussion mit Menschen mit viel praktischer Erfahrung
931;8.25E+22;0,5;1;Wirklich interessante Daten  @GruenMeyer macht anscheinend eine gute Arbei https://t.co/3YF2GbdRx7 https://t.co/x69sdTmL0y
932;8.75E+22;0,5;1;#Ehegattensplitting ist out: AUT  GBR &amp  ESP haben es längst abgeschafft. Kinder statt Trauschein #Familienbudget https://t.co/ut7lfPfCSz
941;8.54E+22;0,5;1;Wir sind immer in der Lage  zwei Tore zu erzielen - egal gegen welche Mannschaft. @Manuel_Neuer #RMAFCB https://t.co/GcnNyt…
943;8.42E+22;0,5;1;Hier zeigt sich: keine Wechselstimmung! #wirmachendas https://t.co/jXhNYrmpCU
955;8.47E+22;0,5;1;Heute Abend große Veranstaltung der @FNFreiheit im Gropius-Bau. Thema: 111 Tage #R2G. TC
960;9.04E+22;0,5;1;Wann kommen die weiteren wichtigen Themen? Energiewende  Mobilität  Kita-Ausbau  Pflege  Vereinbarkeit  Wohnraum? #TVDuell
971;8.77E+22;0,5;1;Wieder in Berlin angekommen - Ich freue mich auf eine spannende vorletzte Sitzungswoche <f0><U+009F><U+0098><U+008A>
982;9.04E+22;0,5;1;#Unna  NRW hat es verdient  mit anderen Dingen bekannter zu werden. Freue mich auf meine Festrede bei CDU am 3. Okthttps://t.co/pvL3qm3fBB
989;8.32E+22;0,5;0;Fraktionssitzung @cducsubt. Empörung über Kampagne von BM Hendricks gegen Landwirte und ihre wichtige Aufgabe für unser Land. #Bundestag
993;8.80E+22;0,5;1;Özgür  unser talentierter Journalist wurde aus dem Gefängnis entlassen! #freedeniz #FreeMesale https://t.co/To6iIWMh0K
998;8.74E+22;0,5;1;Heute beim Stadtteilfest in der Silberhöhe. Es gibt Zuckerwatte kommt vorbei  wir sind noch bis 17 Uhr vor Ort. https://t.co/KyTe2ChCx4
3;9.06E+22;0,5;1;weitermachen https://t.co/peUGSexpYT
14;8.59E+22;0,5;1;Wer hier lebt muss mit entscheiden. Nur so gelingt Integration! #tvduell
23;9.12E+22;0,5;1;#Jamaika ist übrigens super. Glaubt einer Saarländerin #Bundestagswahl2017
27;9.12E+22;0,5;1;Heute mit beiden Stimmen @spdde wählen! - für das moderne und gerechte Deutschland. #BTW17 #BTW2017 #gehtwaehlen #EsistZeit…
29;8.97E+21;0,5;1;Die Mainzer begrüßen ihre Mannschaft. Gute Stimmung auf dem Domplatz in #Mainz. @1FSVMainz05 https://t.co/cLFB97KMVh
31;8.44E+22;0,5;1;Die SPD überfährt in einem Wahlkampf-Spiel Menschen. Keine Pointe. https://t.co/Zew4QVOLvv
72;9.05E+22;0,5;1;Hab das Gefühl dass Schulz die Sache mit den jungen Menschen die ihn interviewen ernster nimmt als Merkel. #DeineWahl
81;8.65E+22;0,5;1;Wir freuen uns auf das Campaign Camp in #Filderstadt am Samstag. Melde dich jetzt noch an
82;8.50E+22;0,5;1;Gute Nachricht für Patientinnen und Patienten und für Pflegekräfte in Krankenhäusern
89;8.75E+22;0,5;1;Wir haben uns ganz gut geschlagen bei der Debatte in der @HBBuergerschaft zum #SocialMedia-Politikertypus
98;9.18E+22;0,5;1;Plenartag im #ltnrw. Los geht's. Die CDU-Fraktion ist motiviert.
110;8.50E+22;0,5;1;Ich würde ja fast nur wegen @kahrs nach #Hamburg ziehen. Bester MdB Deutschlands! #SPD
115;8.51E+22;0,5;0;Cansu Özdemir kämpft für eine andere #Türkei - und um ihre eigene Sicherheit. Ich habe sie begleitet.
119;8.26E+21;0,5;1;Gewaschen gute Idee. Sonst erscheint ja immer dieses ungewaschene Profidemonstrantentum. https://t.co/N70EN02WaQ
123;8.81E+22;0,5;1;Wir erleben gerade historisches bei unserem #publicviewing zur #EheFuerAlle im #ltnds
133;9.11E+22;0,5;1;Danke für Eure Unterstützung! @CDUSolingen @rafaelsarlak https://t.co/Q0umBg5rO9
142;8.39E+21;0,5;0;Da sind wir uns absolut einig. Und es wird viel Kraft kosten! https://t.co/gEMxlqtGPn
174;8.80E+22;0,5;1;Ab 01. Juli wird das #Sozialticket günstiger. So können noch mehr Menschen den Öffentlichen Nahverkehr nutzen! https://t.co
209;8.80E+22;0,5;0;Was wir bisher erreicht haben: https://t.co/diV5t5Ezla
20;9.07E+22;0,5;1;Wie fahrradfreundlich ist #Zittau? @Ka_Meier bespricht morgen das Thema #Radverkehr der Stadt. Sei dabei! <f0><U+009F><U+009A><U+00B4><U+200D><U+2640><U+FE0F><f0><U+009F><U+009A><U+00B4> https://t.co/…
26;8.58E+22;0,5;1;1. Lesung BT Mindest-Heiratsalter wird 18 Jahre. Schutz für junge Mädchen und Frauen #Verbot von #Kinderehen
40;8.92E+22;0,5;1;10.000 syrische Babys haben unsere Teams in unserem Krankenhaus in Irbid im Norden von #Jordanien bereits auf die Welt gebracht
55;9.18E+22;0,5;0;Wir haben #Batman und werden ihn einsetzen! Hilfe ist informiert und wird ihn umbetten. https://t.co/8Y9A9GD4tl
59;8.65E+22;0,5;1;Wir wollen den #Wolf schützen + Probleme durch gute Prävention lösen: https://t.co/YO7K1ZnozU https://t.co/DTu06dkcSY
62;8.37E+22;0,5;0;Zum Totlachen CSU Generalsekretär Andi Scheuer gerade im ZDF Morgenmagazin.Unfreiwillige Komik des sichtbar hyperventilierenden Halbdoktors
63;8.71E+22;0,5;0;Noch lange nicht alle Aufgaben abgearbeitet. @larsklingbeil widerspricht auf @phoenix de Maizière bei IT-Sicherheit
80;8.73E+22;0,5;1;Gestern nach der Stadiongala sang die ganze U2 lauthals den #turnfest2017-Song. Dit is eben Berlin. Vorsicht Ohrwurm https://t.co/Ts13z3s218
86;9.18E+22;0,5;1;Was DIE #LINKE jetzt braucht: das Soziale als Verbindendes in Politik und Ansprache für Städte und die Fläche
28;8.65E+22;0,5;1;In #Thueringen wurden 2016 12 5Mio€ für mehr bezahlbaren Wohnraum bewilligt &amp in fast 1400Wohnungen investiert.
32;8.87E+22;0,5;1;Starke Rede von @MartinSchulz die zeigt dass er Ideen für ein modernes DL und Europa hat<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/gbPMFVDg6W
106;8.54E+22;0,5;1;Es schneit in #chemnitz falls es am Freitag noch so ist soll uns das nicht stören. Für Heißgetränke ist gesorgt!
112;8.94E+22;0,5;1;Worst of #GroKo Folge 7: Ehemuffel! https://t.co/CJOudcGYy0 #GroKo abwählen! Für eine starke #LINKE! #Ehefueralle https://t.co/VJVR5mKEOO
132;8.45E+22;0,5;1;@ARDde b). Und c): Gute Netzabdeckung um Fahrradroutenplaner fürs Fahren abseits von Hauptverkehrsstraßen gut nutzen zu können.
136;8.41E+22;0,5;1;@UlrichCommercon @ManuelaSchwesig #Anke17 #ltw17Tolle Veranstaltung in der KITA Riegelsberg! https://t.co/Gy6aMmJAgw
146;8.45E+22;0,5;1;Mit freiem WLAN soll es nächste Woche im Urban-Krankenhaus losgehen - alle landeseigenen Kliniken sollen folgen
148;8.40E+22;0,5;1;Europäische Staaten sollten miteinander kooperieren. Aber ihre Eigenständigkeit sollten sie dabei nicht verlieren!#EU #AfD
168;9.11E+22;0,5;1;Wir sind die einzige Partei die nicht von der Wirtschaft geschmiert ist. Wir nicht käuflich aber wählbar.
195;8.44E+22;0,5;1;Heute ist #TagdesWaldes! <f0><U+009F><U+008C><U+00B3><f0><U+009F><U+008C><U+00BF><f0><U+009F><U+008C><U+00B3> Die alten Buchenwälder Deutschlands sind einzigartig – und zählen zum @UNESCOWelterbe: https://t.co/…
201;8.33E+22;0,5;0;@DJanecek ja das könnte diese Generation vom Rechtspopulismus heilen. Sofern er in den nächsten 4 Jahren nicht den Planeten in Brand setzt.
212;8.25E+22;0,5;1;In Marzahn eröffnet die erste modulare Flüchtlingsunterkunft https://t.co/G3w6ooSaZ5
228;8.96E+22;0,5;1;Unterstütze @MartinSchulz auf dem Weg ins Kanzleramt! Jetzt auf https://t.co/0w21qltc5O anmelden und mitmachen. #ZeitfuerMartin…
231;8.70E+22;0,5;1;Jedes Kind muss das Recht auf Schutz und ein sicheres Zuhause haben. Deshalb: Kinderrechte ins Grundgesetz!
237;8.79E+22;0,5;1;Wenn die Oma nicht mehr zur Sparkasse kommt muss der Sparkassen-Bus zur Oma kommen. In Parkstein ist das möglich!
255;8.63E+22;0,5;1;Statt #Diesel-Fahrverbote für alle in Städten müssen saubere #Busse und #Taxi gefördert werden. #spd #dieselgate https://t.co/zmu0gPuzZs
259;9.12E+22;0,5;0;125 Jahre Freiwillige Feuerwehr Eppelheim @ Rudolf-Wild-Halle Kulturzentrum Eppelheim https://t.co/9tI1HqgOIB
289;8.76E+22;0,5;1;Danke @cem_oezdemir du warst toll und inspirierend! https://t.co/3IOU6NbXes
290;8.52E+22;0,5;1;Frühling im Garten. #Kirschbaum https://t.co/8wcDiCZBAQ
299;8.63E+22;0,5;1;Das war mal wieder eine Woche die es in sich hatte. Intensiv schön ernst lustig weiterbringend. Aber jetzt #Familienzeit.
304;9.05E+21;0,5;1;Tolles Format! Jetzt bin ich Fan von #nihan die als BeautyBloggerin bekannt ist- in Zukunft bitte auch über Politi… https://t.co/690YOqf1LP
307;8.51E+22;0,5;1;Gute Stimmung beim Fußballturnier der Lübecker SPD.Gerechtigkeit für alle!#WirMachenDas https://t.co/S46uNG03Ij
309;8.35E+22;0,5;1;Unser Antrag Rückkehr des Landes Hessen in TdL wurde von @FDP_LTF_Hessen &amp @LinkeLTGHessen unterstützt. Danke! https://t.co/IckFxf6151
315;8.28E+22;0,5;1;Deutschland braucht keine #Atomwaffen. Ärzteorganisation IPPNW kritisiert #Panorama-Berichterstattung:
321;8.79E+22;0,5;0;Heute legen wir den Grundstein für den Wahlkampf und unsere Regierungsarbeit: Wir beschließen ein Wahlprogramm das seinen Namen verdient.
329;8.58E+22;0,5;1;Endlich: #GWG verabschiedet! Gute Nachricht für #Mittelstand #CDU #Wirtschafthttps://t.co/uuPVhgSDE0
339;8.75E+22;0,5;1;Geld sammeln für Sportprojekte für junge behinderte Menschen: 63.776 Teilnehmer bei der #JPMCC mit dabei
340;8.64E+22;0,5;1;Bienvenue #MacronPresident! 7 Punkte für eine dt.-frz. EU-Agenda unter https://t.co/4KxiYuvcyl |TS https://t.co/YfyGzeGMxe
347;8.70E+22;0,5;1;Und cooler Bürgermeister von Pittsburgh reagiert: Wir sind FÜR #ParisAgreement und haben zu 55% Clinton nicht #Trump
351;9.07E+22;0,5;0;So ziemlich alle Talksendungen werden in meiner Timeline besser bewertet als #kanzlerduell #AnneWill Was sagt uns das? #nurmitGrün
367;8.96E+21;0,5;0;Südsudan: Gabriel drängt auf Friedensbemühungen https://t.co/b11UWuXT2T #Südsudan #Kiir #Gabriel
371;8.84E+22;0,5;1;Der Orangene Block bedankt sich für die moralische Unterstützung beim Aufräumen nach #G20HH2017 #Danke https://t.co/QRfaaJqi
375;8.33E+22;0,5;1;@phi_schr @Scheriff_ger so soll das bleiben <f0><U+009F><U+0091><U+008D>
376;8.54E+22;0,5;1;KNALLER zum Ende der Regierungsperiode!Es gibt am Ende also nur die Wahl zwischen #Piraten oder #Bertelsmann
380;8.69E+22;0,5;1;Das ist sehr sympathisch liebe Grüne Niedersachsen <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> https://t.co/fPVdTDsput
385;9.17E+22;0,5;1;Guten Morgen <f0><U+009F><U+0087><U+00A9><f0><U+009F><U+0087><U+00AA>!Nicht zuletzt diese Studie zeigt:Zeit für die bürgerliche Mitte. Zeit für die #AfD.#LtwNds<U+27A1><U+FE0F>… https://t.co/OfdXyTb9TT
387;8.63E+22;0,5;1;Schöne Grüße von #Pretzell #muenster #noafdms #ms1305 #NRW #nrwltw #blauistschoener #ltwnrw17 #ltnrw #ltwnrw @MarcusPretz…
389;9.10E+22;0,5;1;Herzliche Einladung zum Mundartnachmittag am 23. September 2017 um 16:00 Uhr im Gewölbesaal von Schloss Goldkronach
393;8.72E+22;0,5;1;Für mehr Netto vom Brutto: #AfD vertritt die Interessen der Arbeitnehmer. #mahe #Marzahn #Berlin #Hellersdorf
399;9.11E+22;0,5;1;Positives aus Sachsen: Landesaktionsplan für Vielfalt! Unter Mitwirkung unserer linken querpolitischen Sprecherin S
405;8.32E+22;0,5;1;Freundschaft statt Abschottung! Das gilt besonders für Deutschland und Frankreich. Schön heute mit Premierminister @BCazeneuve zu sprechen.
430;8.43E+22;0,5;1;Na dann einen Guten Morgen in der @Volksbuehne !! https://t.co/kLn43wwNY5
436;9.11E+22;0,5;1;Herzliche Einladung: Die Kanzlerin kommt am Donnerstag 21.9. nach Gießen auf den Brandplatz. Nähere Infos: https://t.co/XxAgVKLJ60
443;8.67E+22;0,5;1;Verdächtiger Gegenstand im WBH gefunden. Situation noch unklar aber uns geht's gut. Vielen Dank an die Sicherheitskräfte für ihren Einsatz!
449;8.79E+22;0,5;1;Wir freuen uns auf Dr. Anja Zimmer (mabb) Karolin Schwarz @raeuberhose (correctiv) Moritz Tschermak (BildBlog) @Hpetzold
450;9.11E+22;0,5;0;21. September: Heute ist Welt-Alzheimertag https://t.co/LKNbhkYE5k
454;9.13E+21;0,5;1;Grüne fordern Breitbandausbau in ländlichen Regionen https://t.co/3o5pQtw9oo
471;8.86E+22;0,5;1;Gute Idee. Wir müssen schnell sein in Richtung E-Mobilität und Zukunftstechnologien https://t.co/ZNTP3zHrgY
475;9.12E+22;0,5;1;Ich wünsche mir: hohe Wahlbeteiligung Bkanzler mit einem Plan für <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> keine Extremisten im BTag <U+2600><U+FE0F> für den Spaziergang #btw17 @BayernSPD
476;8.68E+22;0,5;1;Gottschalk in #BamS Merkel o Schulz? G: Schulz sollte es mal mit dem Papst versuchen er braucht das Wunder. #Merkel ist das Wunder.<U+0093> #BTW17
938;8.34E+22;0,5;1;Coolster Geburtstagsgast! #zeitfuermartin https://t.co/dXtRJhjz3y
939;8.56E+22;0,5;0.5;Wünsche allen Demonstranten in #Koeln viel Spaß. Passt auf Euch auf! #KoelngegenRechts #Koeln2204 #NoAfD #NoNazis #Geg
942;8.65E+22;0,5;0;Gleichklang zwischen #Teilzeit und #Niedriglohn. Rund jede 3. Teilzeitstelle vom Niedriglohn betroffen https://t.co/frRuwKEfgZ
944;8.65E+22;0,5;1;Und ich sage Danke dafür dass ich fünf Jahre mit Dir an einem Strang ziehen dürfte. Weitere fünf Jahr
945;8.71E+22;0,5;1;Ich schließe mich der Forderung an<U+203C><U+FE0F>Aufforderung an arte und WDR! | Tapfer im Nirgendwo https://t.co/6ld5gMwzNQ
951;8.38E+22;0,5;1;@claudia_mrosek findet seit 22 Jahren https://t.co/wPD2lf5D8J ne schöne Tradition auch mit vielen Männern bunte Mischung :)
957;8.65E+22;0,5;1;Wir diskutieren #gutesKlima nicht nur auf der @apolda2017 Hier steht wo und wann die nächsten Runden sind: https://t.co/P9K41cKZwT
973;8.60E+22;0,5;1;Der #ltrlp wird nun zur persönlichen Sprechstunde für unseren @Alex_Schweitzer als Veganer. Dabei sieht er sehr gesund aus.
976;9.19E+22;0,5;1;Nicht nur ich sage es sondern auch Europäische Gerichtshof für Menschenrechte (EGMR) hat dazu ein sensationelles Urteil gefällt:
991;9.15E+22;0,5;1;Ich bin unter 30 und in der Stadt aufgewachsen. Ich wette wir kommen bei der Frage nach #Heimat nicht auf einen Nenner.
2;8.63E+22;-1;1;Was mich an Kapitelmans Texten als Mensch bei #Bautzen deprimiert sind die weinerlich-beleidigten Kommentare meiner Nachbarn
8;8.50E+22;-1;1;Antisemitischer Vorfall gegen Reisende aus Israel @berlinairport scharf verurteilt https://t.co/ZOAlXIgKIk #antisemitismus @Report_Antisem
24;8.37E+22;-1;1;2Kein Ergebnis ist das schlechteste Ergebnis @BerlinGestalter kritisiert Hängepartie am #BER @cduberlin
26;8.66E+22;-1;1;Jetzt schlägt es aber 13! #plattebleibt @HerthaBSC @welt @kicker_bl_li @bundesliga @BuLiGossip https://t.co/BzueeV0i3y
27;8.58E+22;-1;1;Bundestag sanktioniert Verstöße gegen die Netzneutralität nur lückenhaft | heise online https://t.co/hkudHqxuOX
28;8.97E+22;-1;0.5;China verhängt Importstopp für Produkte aus Nordkorea https://t.co/QMpLtvBmSC
37;9.01E+22;-1;0.5;Wohnungsaufsichtsgesetz? Senat sagt es gibt keine Anwendung. Daher finden wir #fdp es überflüssig - als einzige in der #hbbue
92;8.50E+22;-1;1;Sex-Dschihad in Deutschland: Wann werden die Lämmer zu Löwen? https://t.co/X5P9FAlbab #Dschihad #Vergewaltigungen #Sex #
121;8.61E+22;-1;1;Man mag sich gar nicht vorstellen für wieviel tausend Tote der Kriegswaffenlieferant der SPD verantwortlich ist! https://t.co/AYdtp8CXEx
133;9.15E+22;-1;1;Nach „Biertrinken gegen rechts“ und „Kein Sex mit Nazis“ die nächste Superidee der Bildungsbomben von der Antifa. https://t.co/0ecnQzOO4c
149;8.96E+22;-1;1;Hinter der #Polizei stehen die #Nazihetzer beim #Pride in #Prag. @GdP_Berlin @SoliDavidwache @kahrs @queer_de https://t.co/hfEb3KVmBz
150;9.19E+22;-1;0.5;Was kostet die Kinderbetreuung in #Potsdam wirklich? Kalkulation von Elternvertretern setzt Stadt unter Druck https://t.co/iMXf
4;8.85E+22;-0,5;1;Verkürztes Video von G20-Protesten: So manipulativ stellte das ZDF einen Polizeieinsatz dar https://t.co/EIbEhWXRLg
12;8.81E+22;-0,5;1;11 Tage/Nächte sind Keinem zumutbar. Wart mal eben wie lange dauert ein durchschnittliches Asylverfahren noch gleich?#G2
58;8.91E+22;-0,5;1;Sperrung der Bundesstraße 54 in Irmtraud wird verlängert https://t.co/KKD6AqN8uf
65;9.16E+22;-0,5;1;Hatte einen solchen Anruf aus Tunesien vor 10 Minuten - Einfach ignoriert #PingCalls https://t.co/HcsEnSH7uB
85;8.50E+22;-0,5;1;Die Freiwilligen Feuerwehren übten gestern den Ernstfall in der Flüchtlingsunterkunft Tötensen! https://t.co/3ZF3vVtmyi
99;8.56E+21;-0,5;0.5;Fehlende Abschiebehaftkapazitäten in #NRW: Diesen Täter auf freiem Fuß hat Herr Jäger zu verantworten: https://t.co/AZ
102;9.18E+22;-0,5;0;Im Nachgang des Verbotes wurde erneut bundesweit für den 14.März 1998 nach #Saalfeld mobilisiert. Mehr als 5000 Ant… https://t.co/Tl0hzCikni
104;8.98E+22;-0,5;1;Das kann nur Merkel: Ich bin dafür weil ich dagegen bin. https://t.co/r2fQ4U6EAY via @queer_de
105;8.84E+22;-0,5;1;Dank an Jan Thomsen für Kommentar zu #G20: Die Eskalation ist eine Blamage für die Demokratie (via @berlinerzeitung) https://t.co/qInHMqwKBU
131;8.96E+22;-0,5;1;Bus kommt 5 Minuten zu spät und ist proppevoll. #Tegelschliessen #wettfahrt https://t.co/8dyq0X6P6R
156;8.76E+22;-0,5;1;Um einen Flüchtling täglich mit dem Taxi zu seiner Arbeit zu kutschieren zahlt Osnabrück über 1.000 Euro im Monat. Htt
1;8.67E+22;0;1;Was für ein Unterschied: https://t.co/q3fYfiEuL1
3;8.25E+22;0;1;Jetzt live auf https://t.co/irWJpMYpa7 Debatte zu #Lärmschutz an #Sportanlagen. Für uns redet @PeterMeiwald.
22;8.44E+21;0;0;Geht ja gut los - #Party statt #Arbeit #martinschulz sagt #Koalitionsausschuss abhttps://t.co/kzoOHtZEMT
29;8.44E+22;0;1;Die Kollegen von @ARD_BaB haben sich redlich bemüht: @martinschulz bleibt gefühlig unverbindlich. #postfaktisch
32;9.19E+22;0;0;Heute #LtwNds #LTWNDS17 Bitte wählen Sie #AfD. https://t.co/MqfsxBPAjG
33;9.11E+22;0;1;Wer ein starkes Bayern in Berlin haben will der muss mit beiden Stimmen AfD wählen! https://t.co/iZzpSwDvou
34;8.64E+22;0;1;Oh je NRW. Jetzt nur noch Daumen drücken für LINKS für eine linke Opposition gegenüber einer GroKo.
40;9.01E+22;0;1;Seltsame Darstellungen in der #BAMF-Statistik: Auch Kinder unter 16 Jahren werden teilweise als »Männer« geführt https://t.co/
43;8.91E+22;0;1;Darum geht es heute am Verwaltungsgericht Stuttgart. Hintergrund vom Kollegen @CKehlbach https://t.co/pbDnxiDyVR
61;8.69E+22;0;1;Peer Steinbrück hält seiner SPD den Spiegel vor https://t.co/YN9TEwLhMb
67;8.81E+22;0;1;Warum brauchen wir eine starke @dieLinke im Bundestag? Das und mehr morgen unter: https://t.co/BeX8wMDIpn #LPT #BTW17…
98;8.74E+22;0;1;@Die_Gruenen @GoeringEckardt Pinkeln Kühe eigentlich weniger wenn man sie auf mehr Ställe verteilt?
132;8.65E+22;0;1;Auf zum #Pitch-Day: Hier können Start-ups Investoren kennenlernenhttps://t.co/LGMXRd2aBH https://t.co/U2lTy4ztxg
141;9.03E+22;0;1;Ich habe ein neues Video auf Facebook gepostet https://t.co/wzGHsh4FLS
144;8.65E+22;0;1;Die Klassenfahrt geht weiter: Der #Hauptausschuss auf Baurundfahrt beim #BER. #AGH https://t.co/pg1ragtHff
157;8.28E+22;0;1;@kahrs dann sind Parl. Geschäftsführer also für alles qualifiziert! <f0><U+009F><U+0098><U+0089> @schlumbimski
161;8.45E+22;0;1;Gegen 12.05 beginnt die Debatte dazu im #Bundestag https://t.co/m9xYG5eVcx
166;8.34E+22;0;1;@pommeraenig grins so ist die lage.
177;8.88E+22;0;1;Pro-Tipp für einen heißen Tag wie heute https://t.co/XzhHW8SAzA
185;8.78E+22;0;1;[meinerseits kurze Twitterpause #AGH]
189;8.47E+22;0;1;Gut zu wissen #Krabbensalat https://t.co/y5RGAulF5R
10;9.13E+22;0,5;0;Meine Eltern haben das Neue Forum mitgegründet wir hatten immer die Stasi am Telefon. Aber zuviel Differenzierung
13;8.36E+22;0,5;1;Augenhöhe. https://t.co/Qw9xVp3spm
19;8.30E+22;0,5;0;Die Grünen sind bei Managergehältern schneller als die #SPD #VW @kerstinandreae @gruene https://t.co/74X9e1twYj via @rponline
21;9.08E+22;0,5;1;Hallo @TspLeute #Neukölln! Ihr habt in der aktuellen Ausgabe ganz oft September mit November verwechselt<f0><U+009F><U+0098><U+0089>!
47;8.75E+22;0,5;1;Dieser Vorstoß ist überfällig. https://t.co/6PvogPEh4Y
50;8.63E+22;0,5;1;#GBR könnte tatsächlich mal wieder vorne mitmischen.. <f0><U+009F><U+0098><U+0080> #esc2017
54;8.44E+21;0,5;1;@OlafWedekind wie hoch ist normalerweise Anteil der gültigen Stimmen? So 80% der gesammelten? Thx
57;9.13E+22;0,5;1;Habe heute in Tallin der Stadt des Eu Gipfels den deutschen Teil der Nationalbibliothek eröffnet : deutsche Sprache verbindet Europa
62;8.39E+22;0,5;0.5;Sehr unterhaltsamer und informativer Parlamentarischer Abend der #Landjugend mit Diskussionen über Regional
70;8.80E+22;0,5;1;Das hilft dem Klima - und den französ. AKWs. Daher muss das Aus von Schrottreaktoren in #EU mit verhandelt werden!https://t.co/Qa7Wkgoezo
75;8.98E+21;0,5;1;Sehr sehr viel #nochmehr https://t.co/An8MlD8f30
76;8.25E+22;0,5;1;Wir wollen eine freie Gesellschaft sein. @petertauber // #wahlarena17-Termine: https://t.co/QyixUgmpEs https://t.co/rtOwPIW4rO
96;9.13E+22;0,5;0;Leuchtender Radweg in Belgien - ZDFmediathek https://t.co/SOj9NxPbih
114;8.95E+22;0,5;1;Plakate für unsere Veranstaltung mit Wolfgang #Bosbach sind da! https://t.co/6qFjT8N4oC
115;8.63E+22;0,5;1;Investitionen in Steine und Beine. Jede Entscheidung wird im Team gefällt. Für einen #VfB mit jeder Menge Zukunft! #aoMV
116;8.92E+22;0,5;1;Die PEKING wird kein normales Museumsschiff sondern Exempel für die Globalisierung. Dank @kahrs wieder in HH! <U+26F4><U+FE0F>
119;8.82E+22;0,5;1;Vollbeschäftigung und Wohlstand für alle. Mehr Ludwig Erhardt geht nicht. @cdu @csu #Regierungsprogramm
